Run: 0
b'560' b'5846169.000000' b'2754.184664' b'28.530939' b'2782.716020'
b'570' b'5846169.000000' b'2800.811889' b'28.995902' b'2829.808212'
b'580' b'5846169.000000' b'2847.077906' b'29.458968' b'2876.537305'
b'590' b'5846169.000000' b'2893.749721' b'29.935103' b'2923.685261'
b'600' b'5846169.000000' b'2940.156970' b'30.409539' b'2970.566952'
b'610' b'5845045.000000' b'2986.626697' b'30.882282' b'3017.509427'
b'620' b'5845045.000000' b'3033.122221' b'31.347082' b'3064.469759'
b'630' b'5845045.000000' b'3079.571583' b'31.799803' b'3111.371852'
b'640' b'5845045.000000' b'3125.842543' b'32.295717' b'3158.138734'
b'650' b'5845045.000000' b'3172.335981' b'32.744273' b'3205.080738'
b'660' b'5845045.000000' b'3218.936488' b'33.279024' b'3252.216001'
b'670' b'5845045.000000' b'3265.258698' b'33.736630' b'3298.995826'
b'680' b'5845045.000000' b'3311.496634' b'34.203031' b'3345.700169'
b'690' b'5845045.000000' b'3357.696304' b'34.670523' b'3392.367334'
b'700' b'5845045.000000' b'3404.365361' b'35.290675' b'3439.656548'
b'710' b'5845045.000000' b'3451.023086' b'35.816698' b'3486.840304'
b'720' b'5845045.000000' b'3497.392928' b'36.361233' b'3533.754686'
b'730' b'5845045.000000' b'3543.687128' b'36.877860' b'3580.565516'
b'740' b'5845045.000000' b'3590.099267' b'37.462284' b'3627.562086'
b'750' b'5845045.000000' b'3636.472326' b'37.973770' b'3674.446641'
b'760' b'5845045.000000' b'3683.007961' b'38.486476' b'3721.494989'
b'770' b'5845045.000000' b'3729.118537' b'39.001437' b'3768.120549'
b'780' b'5845045.000000' b'3775.534489' b'39.516989' b'3815.052064'
b'790' b'5845045.000000' b'3821.961314' b'40.044639' b'3862.006546'
b'800' b'5845045.000000' b'3868.478008' b'40.517960' b'3908.996564'
b'810' b'5845045.000000' b'3914.792314' b'41.018112' b'3955.811029'
b'820' b'5845045.000000' b'3961.170321' b'41.487731' b'4002.658659'
b'830' b'5845045.000000' b'4007.333629' b'41.980082' b'4049.314341'
b'840' b'5845045.000000' b'4053.630415' b'42.442655' b'4096.073704'
b'850' b'5845045.000000' b'4099.888153' b'42.902801' b'4142.791599'
b'860' b'5845045.000000' b'4146.303007' b'43.365659' b'4189.669318'
b'870' b'5845045.000000' b'4192.517543' b'43.872171' b'4236.390373'
b'880' b'5845045.000000' b'4238.864089' b'44.355508' b'4283.220260'
b'890' b'5845045.000000' b'4285.165954' b'44.826403' b'4329.993038'
b'900' b'5845045.000000' b'4331.354200' b'45.423641' b'4376.778530'
b'910' b'5845045.000000' b'4377.653334' b'45.941054' b'4423.595079'
b'920' b'5845045.000000' b'4424.111934' b'46.468430' b'4470.581059'
b'930' b'5845045.000000' b'4470.590109' b'46.985624' b'4517.576428'
b'940' b'5845045.000000' b'4516.937344' b'47.504406' b'4564.442449'
b'950' b'5845045.000000' b'4563.322441' b'48.018234' b'4611.341381'
b'960' b'5845045.000000' b'4609.491958' b'48.556852' b'4658.049522'
b'970' b'5845045.000000' b'4655.761733' b'49.051724' b'4704.814172'
b'980' b'5845045.000000' b'4702.094011' b'49.529989' b'4751.624723'
b'990' b'5845045.000000' b'4748.409152' b'50.058114' b'4798.467992'
b'shortest' b'tour:' b'5845045.000000' b'time' b'4840.462915'
Run: 8
b'0' b'5886899.000000' b'6.677779' b'0.051185' b'6.728965'
b'10' b'5881977.000000' b'71.362277' b'0.587608' b'71.949888'
b'20' b'5879789.000000' b'133.988991' b'1.087487' b'135.076488'
b'30' b'5876817.000000' b'195.166169' b'1.742127' b'196.908308'
b'40' b'5873854.000000' b'254.217720' b'2.343844' b'256.561583'
b'50' b'5870945.000000' b'311.553574' b'2.950548' b'314.504144'
b'60' b'5867867.000000' b'367.527866' b'3.505017' b'371.032910'
b'70' b'5867867.000000' b'422.355163' b'4.086337' b'426.441531'
b'80' b'5862165.000000' b'475.829391' b'4.647079' b'480.476520'
b'90' b'5862165.000000' b'528.368238' b'5.229944' b'533.598236'
b'100' b'5861134.000000' b'580.152953' b'5.852113' b'586.005125'
b'110' b'5859102.000000' b'631.260085' b'6.449675' b'637.709821'
b'120' b'5858404.000000' b'681.460663' b'7.016126' b'688.476854'
b'130' b'5855650.000000' b'731.279564' b'7.621314' b'738.900944'
b'140' b'5855650.000000' b'780.491584' b'8.205592' b'788.697248'
b'150' b'5853104.000000' b'829.401606' b'8.779970' b'838.181652'
b'160' b'5852723.000000' b'878.093861' b'9.326798' b'887.420739'
b'170' b'5852723.000000' b'926.641577' b'9.883469' b'936.525148'
b'180' b'5851549.000000' b'975.051639' b'10.475890' b'985.527636'
b'190' b'5851549.000000' b'1023.050026' b'11.065612' b'1034.115748'
b'200' b'5850885.000000' b'1070.788928' b'11.622465' b'1082.411504'
b'210' b'5850123.000000' b'1118.343679' b'12.162475' b'1130.506268'
b'220' b'5850123.000000' b'1165.901069' b'12.753761' b'1178.654949'
b'230' b'5849929.000000' b'1212.972296' b'13.305774' b'1226.278192'
b'240' b'5849919.000000' b'1260.180194' b'13.859443' b'1274.039763'
b'250' b'5849524.000000' b'1307.299540' b'14.389663' b'1321.689330'
b'260' b'5849524.000000' b'1354.312117' b'14.929628' b'1369.241874'
b'270' b'5847154.000000' b'1401.262366' b'15.458316' b'1416.720815'
b'280' b'5847154.000000' b'1448.074065' b'16.012845' b'1464.087045'
b'290' b'5847154.000000' b'1494.793722' b'16.574603' b'1511.368464'
b'300' b'5847154.000000' b'1541.497457' b'17.105257' b'1558.602856'
b'310' b'5847154.000000' b'1588.313149' b'17.701764' b'1606.015059'
b'320' b'5847154.000000' b'1635.011311' b'18.222391' b'1653.233856'
b'330' b'5847154.000000' b'1681.895709' b'18.742358' b'1700.638224'
b'340' b'5847154.000000' b'1728.405319' b'19.274975' b'1747.680456'
b'350' b'5847154.000000' b'1774.969329' b'19.833086' b'1794.802580'
b'360' b'5847154.000000' b'1821.901139' b'20.329675' b'1842.230982'
b'370' b'5847154.000000' b'1868.571352' b'20.864939' b'1889.436461'
b'380' b'5847154.000000' b'1914.962428' b'21.349235' b'1936.311837'
b'390' b'5847154.000000' b'1961.320378' b'21.879798' b'1983.200351'
b'400' b'5847154.000000' b'2007.872940' b'22.403818' b'2030.276937'
b'410' b'5847154.000000' b'2054.271323' b'22.900455' b'2077.171974'
b'420' b'5847154.000000' b'2100.935459' b'23.409953' b'2124.345614'
b'430' b'5847154.000000' b'2147.335919' b'23.972528' b'2171.308654'
b'440' b'5847154.000000' b'2193.762711' b'24.495119' b'2218.258041'
b'450' b'5846787.000000' b'2240.220743' b'25.046871' b'2265.267830'
b'460' b'5846140.000000' b'2286.551948' b'25.587858' b'2312.140026'
b'470' b'5846140.000000' b'2332.851549' b'26.181199' b'2359.032974'
b'480' b'5846140.000000' b'2379.421368' b'26.703231' b'2406.124827'
b'490' b'5846140.000000' b'2425.777364' b'27.227234' b'2453.004833'
b'500' b'5846140.000000' b'2472.219894' b'27.811409' b'2500.031540'
b'510' b'5846140.000000' b'2518.779261' b'28.232514' b'2547.012018'
b'520' b'5846140.000000' b'2565.153831' b'28.677584' b'2593.831664'
b'530' b'5846140.000000' b'2611.336053' b'29.131457' b'2640.467760'
b'540' b'5846140.000000' b'2657.882387' b'29.549022' b'2687.431668'
b'550' b'5846140.000000' b'2704.273235' b'30.149540' b'2734.423039'
b'560' b'5846140.000000' b'2750.740117' b'30.655749' b'2781.396135'
b'570' b'5846140.000000' b'2797.225719' b'31.187479' b'2828.413474'
b'580' b'5846140.000000' b'2843.498910' b'31.687702' b'2875.186892'
b'590' b'5846140.000000' b'2889.655251' b'32.191697' b'2921.847232'
b'600' b'5846140.000000' b'2935.932559' b'32.693412' b'2968.626260'
b'610' b'5846140.000000' b'2982.179118' b'33.145407' b'3015.324815'
b'620' b'5846140.000000' b'3028.624688' b'33.642335' b'3062.267316'
b'630' b'5846140.000000' b'3075.062791' b'34.106009' b'3109.169098'
b'640' b'5846140.000000' b'3121.483891' b'34.593381' b'3156.077572'
b'650' b'5846140.000000' b'3167.793202' b'35.054348' b'3202.847861'
b'660' b'5846140.000000' b'3214.216259' b'35.542775' b'3249.759363'
b'670' b'5846140.000000' b'3260.570927' b'36.041715' b'3296.612976'
b'680' b'5846140.000000' b'3306.916383' b'36.506915' b'3343.423655'
b'690' b'5846140.000000' b'3353.409466' b'36.969923' b'3390.379750'
b'700' b'5846140.000000' b'3399.711649' b'37.436434' b'3437.148446'
b'710' b'5846140.000000' b'3446.275610' b'37.998267' b'3484.274242'
b'720' b'5846140.000000' b'3492.706184' b'38.487971' b'3531.194524'
b'730' b'5846140.000000' b'3538.972939' b'39.013783' b'3577.987093'
b'740' b'5846140.000000' b'3585.226281' b'39.519349' b'3624.746008'
b'750' b'5846140.000000' b'3631.630729' b'40.038671' b'3671.669782'
b'760' b'5846140.000000' b'3677.869532' b'40.539872' b'3718.409789'
b'770' b'5845892.000000' b'3724.258995' b'41.041760' b'3765.301145'
b'780' b'5845892.000000' b'3770.479759' b'41.536965' b'3812.017135'
b'790' b'5845892.000000' b'3816.753835' b'42.119956' b'3858.874207'
b'800' b'5845892.000000' b'3863.206710' b'42.617258' b'3905.824388'
b'810' b'5845892.000000' b'3909.426651' b'43.143418' b'3952.570492'
b'820' b'5845892.000000' b'3955.584380' b'43.640140' b'3999.224945'
b'830' b'5845892.000000' b'4002.096024' b'44.150006' b'4046.246459'
b'840' b'5845892.000000' b'4048.420605' b'44.655163' b'4093.076200'
b'850' b'5845892.000000' b'4094.667252' b'45.176901' b'4139.844589'
b'860' b'5845892.000000' b'4140.830241' b'45.681695' b'4186.512375'
b'870' b'5845892.000000' b'4187.138150' b'46.193598' b'4233.332194'
b'880' b'5845892.000000' b'4233.440077' b'46.690072' b'4280.130596'
b'890' b'5845892.000000' b'4279.767402' b'47.211256' b'4326.979108'
b'900' b'5845892.000000' b'4326.259381' b'47.705008' b'4373.964843'
b'910' b'5845892.000000' b'4372.734370' b'48.231602' b'4420.966428'
b'920' b'5845892.000000' b'4419.185733' b'48.723455' b'4467.909646'
b'930' b'5845892.000000' b'4465.611520' b'49.220167' b'4514.832151'
b'940' b'5845892.000000' b'4512.065145' b'49.717608' b'4561.783219'
b'950' b'5845892.000000' b'4558.179602' b'50.244590' b'4608.424661'
b'960' b'5845892.000000' b'4604.520873' b'50.738059' b'4655.259415'
b'970' b'5845892.000000' b'4650.898444' b'51.257122' b'4702.156052'
b'980' b'5845892.000000' b'4697.097755' b'51.749561' b'4748.847806'
b'990' b'5845892.000000' b'4743.492999' b'52.234640' b'4795.728147'
b'shortest' b'tour:' b'5845892.000000' b'time' b'4838.120289'
Run: 9
b'0' b'5883690.000000' b'6.576603' b'0.051154' b'6.627757'
b'10' b'5882027.000000' b'71.221578' b'0.582275' b'71.803856'
b'20' b'5879509.000000' b'134.305966' b'1.137158' b'135.443148'
b'30' b'5875036.000000' b'195.526988' b'1.734648' b'197.261666'
b'40' b'5874436.000000' b'255.030461' b'2.277085' b'257.307582'
b'50' b'5871295.000000' b'312.383206' b'2.816974' b'315.200221'
b'60' b'5870118.000000' b'368.157170' b'3.374326' b'371.531540'
b'70' b'5866138.000000' b'422.630223' b'3.919364' b'426.549635'
b'80' b'5863971.000000' b'476.215460' b'4.392973' b'480.608486'
b'90' b'5861734.000000' b'528.691678' b'4.887001' b'533.578748'
b'100' b'5861734.000000' b'580.768654' b'5.403246' b'586.171971'
b'110' b'5859513.000000' b'631.715083' b'5.954590' b'637.669748'
b'120' b'5856345.000000' b'681.959157' b'6.505421' b'688.464660'
b'130' b'5856249.000000' b'731.670447' b'7.003181' b'738.673714'
b'140' b'5855571.000000' b'781.069871' b'7.518302' b'788.588260'
b'150' b'5854608.000000' b'829.838168' b'8.082177' b'837.920436'
b'160' b'5852470.000000' b'878.289996' b'8.570312' b'886.860404'
b'170' b'5852470.000000' b'926.653667' b'9.079848' b'935.733615'
b'180' b'5852247.000000' b'974.954004' b'9.597721' b'984.551833'
b'190' b'5852247.000000' b'1023.093695' b'10.126638' b'1033.220445'
b'200' b'5851105.000000' b'1070.655497' b'10.684706' b'1081.340317'
b'210' b'5850655.000000' b'1117.991326' b'11.225295' b'1129.216739'
b'220' b'5849494.000000' b'1165.367078' b'11.792152' b'1177.159351'
b'230' b'5849494.000000' b'1212.831862' b'12.314750' b'1225.146753'
b'240' b'5849494.000000' b'1259.987356' b'12.859009' b'1272.846511'
b'250' b'5849494.000000' b'1307.204093' b'13.395505' b'1320.599749'
b'260' b'5847929.000000' b'1354.175451' b'13.926073' b'1368.101678'
b'270' b'5847929.000000' b'1400.915437' b'14.425773' b'1415.341373'
b'280' b'5847929.000000' b'1447.873756' b'14.977439' b'1462.851364'
b'290' b'5847929.000000' b'1494.788685' b'15.508914' b'1510.297784'
b'300' b'5847929.000000' b'1541.681668' b'16.019372' b'1557.701227'
b'310' b'5847511.000000' b'1588.354338' b'16.590811' b'1604.945341'
b'320' b'5847209.000000' b'1635.032725' b'17.099721' b'1652.132645'
b'330' b'5847086.000000' b'1681.461717' b'17.683888' b'1699.145808'
b'340' b'5847086.000000' b'1728.222459' b'18.217221' b'1746.439885'
b'350' b'5846030.000000' b'1774.735406' b'18.735134' b'1793.470749'
b'360' b'5846030.000000' b'1821.290877' b'19.306765' b'1840.597857'
b'370' b'5846030.000000' b'1867.724240' b'19.848800' b'1887.573258'
b'380' b'5846030.000000' b'1914.143260' b'20.384510' b'1934.527990'
b'390' b'5846030.000000' b'1960.677613' b'20.926818' b'1981.604656'
b'400' b'5846030.000000' b'2007.275183' b'21.462172' b'2028.737599'
b'410' b'5846030.000000' b'2053.675852' b'21.985605' b'2075.661707'
b'420' b'5846030.000000' b'2100.035237' b'22.486540' b'2122.522048'
b'430' b'5846030.000000' b'2146.539382' b'22.973412' b'2169.513073'
b'440' b'5846030.000000' b'2192.783003' b'23.542896' b'2216.326179'
b'450' b'5846030.000000' b'2239.047196' b'24.094663' b'2263.142143'
b'460' b'5846030.000000' b'2285.528820' b'24.632753' b'2310.161862'
b'470' b'5846030.000000' b'2331.833552' b'25.140889' b'2356.974736'
b'480' b'5846030.000000' b'2378.141759' b'25.655115' b'2403.797174'
b'490' b'5846030.000000' b'2424.397832' b'26.126625' b'2450.524764'
b'500' b'5846030.000000' b'2470.789420' b'26.629958' b'2497.419693'
b'510' b'5846030.000000' b'2517.250120' b'27.108433' b'2544.358869'
b'520' b'5846030.000000' b'2563.706666' b'27.652935' b'2591.359922'
b'530' b'5846030.000000' b'2610.091445' b'28.128968' b'2638.220737'
b'540' b'5846030.000000' b'2656.501643' b'28.720646' b'2685.222616'
b'550' b'5846030.000000' b'2702.807255' b'29.228264' b'2732.035854'
b'560' b'5846030.000000' b'2749.191667' b'29.777748' b'2778.969769'
b'570' b'5846030.000000' b'2795.557750' b'30.369139' b'2825.927248'
b'580' b'5846030.000000' b'2842.172508' b'30.882231' b'2873.055104'
b'590' b'5846030.000000' b'2888.564227' b'31.417965' b'2919.982561'
b'600' b'5846030.000000' b'2934.972650' b'31.931712' b'2966.904741'
b'610' b'5846030.000000' b'2981.409302' b'32.497570' b'3013.907255'
b'620' b'5846030.000000' b'3027.572574' b'33.007719' b'3060.580681'
b'630' b'5846030.000000' b'3074.170527' b'33.555448' b'3107.726366'
b'640' b'5846030.000000' b'3120.378579' b'34.093023' b'3154.471996'
b'650' b'5846030.000000' b'3166.453377' b'34.603498' b'3201.057272'
b'660' b'5846030.000000' b'3212.872693' b'35.101187' b'3247.974282'
b'670' b'5846030.000000' b'3259.013165' b'35.623787' b'3294.637359'
b'680' b'5845861.000000' b'3305.274265' b'36.136693' b'3341.411368'
b'690' b'5845861.000000' b'3351.527998' b'36.651111' b'3388.179524'
b'700' b'5845861.000000' b'3397.720205' b'37.130562' b'3434.851184'
b'710' b'5845861.000000' b'3444.033200' b'37.598119' b'3481.631740'
b'720' b'5845861.000000' b'3490.408055' b'38.126459' b'3528.534941'
b'730' b'5845861.000000' b'3536.846566' b'38.597767' b'3575.444763'
b'740' b'5845861.000000' b'3583.066669' b'39.159199' b'3622.226303'
b'750' b'5845861.000000' b'3629.349717' b'39.664556' b'3669.014710'
b'760' b'5845861.000000' b'3675.599523' b'40.162943' b'3715.762908'
b'770' b'5845861.000000' b'3721.809936' b'40.658259' b'3762.468641'
b'780' b'5845861.000000' b'3768.028954' b'41.218767' b'3809.248169'
b'790' b'5845861.000000' b'3814.160980' b'41.730733' b'3855.892170'
b'800' b'5845861.000000' b'3860.517570' b'42.268972' b'3902.787010'
b'810' b'5845861.000000' b'3906.925706' b'42.778373' b'3949.704555'
b'820' b'5845861.000000' b'3953.392278' b'43.286126' b'3996.678882'
b'830' b'5845861.000000' b'3999.695155' b'43.798542' b'4043.494177'
b'840' b'5845861.000000' b'4045.960032' b'44.299032' b'4090.259551'
b'850' b'5845861.000000' b'4092.530950' b'44.757656' b'4137.289097'
b'860' b'5845861.000000' b'4138.914001' b'45.215977' b'4184.130472'
b'870' b'5845861.000000' b'4185.221883' b'45.665127' b'4230.887509'
b'880' b'5845861.000000' b'4231.304465' b'46.132859' b'4277.437844'
b'890' b'5845861.000000' b'4277.859796' b'46.594258' b'4324.454580'
b'900' b'5845861.000000' b'4324.132268' b'47.098788' b'4371.231587'
b'910' b'5845861.000000' b'4370.390690' b'47.562346' b'4417.953573'
b'920' b'5845861.000000' b'4416.572681' b'48.022105' b'4464.595326'
b'930' b'5845861.000000' b'4462.882857' b'48.479490' b'4511.362893'
b'940' b'5845861.000000' b'4509.069780' b'49.052133' b'4558.122462'
b'950' b'5845861.000000' b'4555.309619' b'49.539034' b'4604.849216'
b'960' b'5845861.000000' b'4601.661870' b'50.035699' b'4651.698135'
b'970' b'5845495.000000' b'4647.914942' b'50.564232' b'4698.479748'
b'980' b'5845495.000000' b'4694.127664' b'51.125188' b'4745.253431'
b'990' b'5845495.000000' b'4740.388006' b'51.639185' b'4792.027776'
b'shortest' b'tour:' b'5845495.000000' b'time' b'4834.225827'
